639,"UNI
Universe",UNI,"$426,670",$0.038153,"11,183,180
                        
                        
                            *",Low Vol,0.52%,-2.97%,0.85%
640,"TYCHO
Tychocoin",TYCHO,"$426,215",$0.084830,"5,024,368",$812,0.30%,34.03%,6.90%
641,"ECO
EcoCoin",ECO,"$423,413",$0.368048,"1,150,428","$7,881",-1.31%,-14.57%,-34.77%
642,"XGR
GoldReserve",XGR,"$420,174",$0.024469,"17,171,382",Low Vol,-0.82%,-5.94%,-45.50%
643,"FC2
FuelCoin",FC2,"$414,152",$0.004075,"101,628,263",Low Vol,0.55%,0.46%,17.84%
644,"CFT
CryptoForecast",CFT,"$407,800",$0.008865,"46,000,000
                        
                        
                            *",Low Vol,0.34%,8.80%,24.65%
645,"EMB
EmberCoin",EMB,"$407,668",$0.000004,"92,192,822,723
                        
                        
                            *","$1,821",1.20%,49.02%,20.99%
646,"UFR
Upfiring",UFR,"$403,839",$0.028044,"14,400,000
                        
                        
                            *","$1,099",0.13%,-2.58%,-30.64%
647,"TRK
Truckcoin",TRK,"$397,226",$0.002543,"156,192,842
                        
                        
                            *",$898,0.36%,22.43%,60.59%
648,"AU
AurumCoin",AU,"$397,179",$1.34,"296,216",Low Vol,0.88%,-4.53%,16.98%
649,"AMBER
AmberCoin",AMBER,"$385,107",$0.008813,"43,699,481",Low Vol,-4.96%,-9.72%,-13.05%
650,"BRIT
BritCoin",BRIT,"$383,577",$0.018035,"21,268,092",Low Vol,1.39%,35.83%,22.99%
651,"ETG
Ethereum Gold",ETG,"$380,306",$0.031692,"12,000,000
                        
                        
                            *","$11,868",1.18%,0.31%,15.29%
652,"BTCS
Bitcoin Scrypt",BTCS,"$377,824",$0.022921,"16,483,650","$1,458",0.34%,0.05%,71.01%
653,"PAK
Pakcoin",PAK,"$377,180",$0.008461,"44,576,911",$786,0.81%,7.15%,-15.44%
654,"SLG
Sterlingcoin",SLG,"$375,341",$0.089236,"4,206,163",Low Vol,0.61%,1.27%,9.21%
655,"BCF
Bitcoin Fast",BCF,"$374,840",$0.081961,"4,573,385","$9,381",-0.57%,-21.90%,-10.62%
656,"CCT
Crystal Clear",CCT,"$373,944",$0.144207,"2,593,099
                        
                        
                            *","$5,231",1.81%,7.98%,-32.44%
657,"SHDW
Shadow Token",SHDW,"$370,164",$0.052881,"7,000,000
                        
                        
                            *",Low Vol,-9.02%,-6.44%,32.15%
658,"VSX
Vsync",VSX,"$369,062",$0.003729,"98,964,274","$1,149",0.69%,-0.18%,4.95%
659,"FLT
FlutterCoin",FLT,"$367,591",$0.001141,"322,214,524",Low Vol,0.88%,15.51%,62.46%
660,"DALC
Dalecoin",DALC,"$363,036",$0.887149,"409,217
                        
                        
                            *","$1,946",0.82%,-0.24%,11.56%
661,"CHESS
ChessCoin",CHESS,"$358,792",$0.006640,"54,032,769
                        
                        
                            *",Low Vol,-1.60%,-8.44%,-8.96%
662,"BUCKS
SwagBucks",BUCKS,"$358,472",$1.13,"318,366",Low Vol,0.31%,-1.76%,-8.71%
663,"BLOCKPAY
BlockPay",BLOCKPAY,"$349,379",$0.064362,"5,428,300
                        
                        
                            *",Low Vol,0.39%,-1.95%,?
664,"GUN
Guncoin",GUN,"$348,482",$0.001772,"196,646,417",Low Vol,0.32%,-5.68%,15.70%
665,"PIGGY
Piggycoin",PIGGY,"$345,830",$0.000709,"487,514,789",Low Vol,1.67%,-7.58%,1.31%
666,"BTG
Bitgem",BTG,"$344,547",$5.80,"59,364","$1,995",-1.24%,-2.97%,10.42%
667,"TIT
Titcoin",TIT,"$344,312",$0.006900,"49,898,202",$528,0.37%,1.92%,24.07%
668,"BBP
BiblePay",BBP,"$340,687",$0.001262,"270,023,007","$1,395",-0.40%,-4.30%,48.39%
669,"FXE
FuturXe",FXE,"$338,629",$1.44,"235,421
                        
                        
                            *","$2,438",-3.36%,-3.08%,-29.14%
670,"8BIT
8Bit",8BIT,"$337,585",$0.229987,"1,467,841
                        
                        
                            *",Low Vol,0.33%,2.41%,21.51%
671,"ALTCOM
AltCommunity ...",ALTCOM,"$336,346",$2.59,"129,781","$7,804",2.19%,-15.03%,-21.98%
672,"KUSH
KushCoin",KUSH,"$330,927",$0.060762,"5,446,275",$882,0.14%,1.37%,67.29%
673,"LTB
LiteBar",LTB,"$327,245",$0.406053,"805,918",$896,0.37%,13.03%,60.80%
674,"BTWTY
Bit20",BTWTY,"$327,214","$322,061","1.016
                        
                        
                            *","$1,256",0.59%,8.30%,?
675,"SPEX
SproutsExtreme",SPEX,"$317,727",$0.000111,"2,866,607,586
                        
                        
                            *",Low Vol,0.33%,?,24.67%
676,"DGC
Digitalcoin",DGC,"$316,933",$0.011582,"27,364,975",$710,0.54%,3.15%,30.16%
677,"KLC
KiloCoin",KLC,"$306,401",$0.001561,"196,297,971",$575,2.78%,34.69%,65.53%
678,"BLAS
BlakeStar",BLAS,"$305,539",$0.001237,"247,001,784","$1,684",1.13%,12.56%,-5.52%
679,"POST
PostCoin",POST,"$303,313",$0.019114,"15,868,233
                        
                        
                            *","$3,078",0.56%,-7.92%,-15.93%
680,"Q2C
QubitCoin",Q2C,"$302,603",$0.001219,"248,196,118",Low Vol,0.33%,-14.36%,11.16%
681,"DAXX
DaxxCoin",DAXX,"$295,772",$0.000595,"497,285,333","$1,648",0.52%,26.32%,-13.83%
682,"BERN
BERNcash",BERN,"$292,850",$0.004111,"71,234,301",Low Vol,-0.48%,14.89%,5.70%
683,"TGC
Tigercoin",TGC,"$287,540",$0.006605,"43,536,800",Low Vol,-3.29%,3.83%,25.74%
684,"GAP
Gapcoin",GAP,"$286,622",$0.023812,"12,036,912",Low Vol,2.47%,60.76%,48.97%
685,"UNIC
UniCoin",UNIC,"$286,278",$0.096492,"2,966,856",Low Vol,0.20%,-4.11%,26.63%
686,"ETHD
Ethereum Dark",ETHD,"$283,928",$0.189285,"1,500,000","$41,678",0.99%,7.94%,-13.05%
687,"NEWB
Newbium",NEWB,"$283,025",$0.005660,"50,000,000
                        
                        
                            *","$11,174",0.12%,-17.69%,-18.17%
688,"ZCG
ZCash Gold",ZCG,"$282,120",$0.140525,"2,007,615
                        
                        
                            *","$57,961",-0.19%,-28.71%,-29.54%
689,"XPTX
PlatinumBAR",XPTX,"$279,669",$0.694939,"402,436","$1,511",0.31%,-9.34%,-15.81%
690,"VIDZ
PureVidz",VIDZ,"$274,696",$0.002193,"125,279,775
                        
                        
                            *",Low Vol,-0.47%,3.48%,2.15%
691,"LOT
LottoCoin",LOT,"$273,785",$0.000019,"14,491,014,421",Low Vol,0.77%,-5.88%,6.08%
692,"XVP
Virtacoinplus",XVP,"$270,842",$0.024783,"10,928,643",$954,0.35%,-0.42%,55.89%
693,"FRC
Freicoin",FRC,"$265,095",$0.008978,"29,527,746",Low Vol,0.33%,1.05%,40.26%
694,"FUNK
The Cypherfunks",FUNK,"$264,022",$0.000006,"46,270,157,413",Low Vol,0.04%,-0.11%,10.44%
695,"XPD
PetroDollar",XPD,"$262,717",$0.004105,"63,993,275",Low Vol,0.31%,0.82%,26.37%
696,"SWING
Swing",SWING,"$260,243",$0.094466,"2,754,890",$933,-0.02%,5.58%,39.80%
697,"TTC
TittieCoin",TTC,"$259,748",$0.000206,"1,259,816,434",Low Vol,-0.86%,42.56%,121.28%
698,"CCN
Cannacoin",CCN,"$259,305",$0.055174,"4,699,813","$2,029",0.10%,11.85%,31.92%
699,"ZUR
Zurcoin",ZUR,"$251,916",$0.002901,"86,849,385",$527,0.32%,28.59%,54.46%
700,"NYAN
Nyancoin",NYAN,"$250,540",$0.000787,"318,429,784",Low Vol,-1.86%,-8.91%,9.67%
701,"BUN
BunnyCoin",BUN,"$245,275",$0.000002,"102,313,099,332",Low Vol,-1.27%,20.70%,-28.22%
702,"LANA
LanaCoin",LANA,"$238,832",$0.000285,"839,045,365",$618,3.64%,7.83%,3.98%
703,"TRI
Triangles",TRI,"$237,688",$3.26,"72,891",Low Vol,2.21%,2.05%,-6.30%
704,"BOST
BoostCoin",BOST,"$233,145",$0.019666,"11,855,487","$2,947",-0.64%,27.83%,158.14%
705,"I0C
I0Coin",I0C,"$232,030",$0.011057,"20,985,082",Low Vol,0.40%,1.13%,44.17%
706,"SDRN
Senderon",SDRN,"$230,258",$0.006410,"35,922,900
                        
                        
                            *","$9,411",0.87%,9.74%,-61.06%
707,"888
OctoCoin",888,"$228,831",$0.004544,"50,361,122",Low Vol,-0.34%,-7.26%,38.04%
708,"C2
Coin2.1",C2,"$228,741",$0.002288,"99,976,323
                        
                        
                            *",$837,1.11%,9.04%,47.51%
709,"CORG
CorgiCoin",CORG,"$220,997",$0.000177,"1,251,855,418
                        
                        
                            *",Low Vol,-3.55%,54.81%,63.51%
710,"MAD
SatoshiMadness",MAD,"$220,345",$0.000110,"2,000,683,485
                        
                        
                            *",Low Vol,0.05%,0.41%,?
711,"USDE
USDe",USDE,"$219,606",$0.000194,"1,134,236,104","$1,328",-1.68%,2.80%,0.77%
712,"PASL
Pascal Lite",PASL,"$214,038",$0.050758,"4,216,833",Low Vol,-1.41%,17.84%,42.04%
713,"EVO
Evotion",EVO,"$213,782",$0.067512,"3,166,591",$515,0.27%,-12.47%,46.76%
714,"MEOW
Kittehcoin",MEOW,"$212,162",$0.000009,"23,905,669,976","$1,265",-0.76%,9.15%,104.67%
715,"ATOM
Atomic Coin",ATOM,"$208,544",$0.015812,"13,188,544",Low Vol,0.62%,-1.14%,-5.02%
716,"STV
Sativacoin",STV,"$207,738",$0.029315,"7,086,426",Low Vol,0.65%,3.88%,50.70%
717,"J
Joincoin",J,"$206,651",$0.084403,"2,448,402",Low Vol,-0.69%,-10.41%,-15.41%
718,"BSTY
GlobalBoost-Y",BSTY,"$204,856",$0.015511,"13,207,515","$1,167",-0.55%,7.20%,28.67%
719,"GRT
Grantcoin",GRT,"$204,507",$0.004744,"43,108,020
                        
                        
                            *",Low Vol,0.13%,5.49%,33.41%
720,"MNC
Mincoin",MNC,"$201,708",$0.050238,"4,015,053",$652,2.14%,-14.60%,-34.65%
721,"ECASH
Ethereum Cash",ECASH,"$201,091",$0.014262,"14,100,000
                        
                        
                            *","$7,028",0.22%,17.64%,18.16%
722,"WMC
WMCoin",WMC,"$200,526",$0.017395,"11,527,489
                        
                        
                            *",Low Vol,0.29%,1.32%,?
723,"JIN
Jin Coin",JIN,"$197,830",$0.020087,"9,848,485",$550,0.09%,210.54%,?
724,"WYV
Wyvern",WYV,"$195,788",$0.111391,"1,757,656
                        
                        
                            *",Low Vol,0.33%,1.15%,-3.69%
725,"BIGUP
BigUp",BIGUP,"$194,944",$0.000092,"2,117,686,295",Low Vol,2.64%,-20.93%,-47.86%
726,"BOLI
Bolivarcoin",BOLI,"$194,282",$0.023179,"8,381,920",Low Vol,-0.24%,-4.12%,9.87%
727,"EAGLE
EagleCoin",EAGLE,"$193,338",$0.092355,"2,093,421
                        
                        
                            *","$21,013",-0.47%,146.56%,62.89%
728,"LEA
LeaCoin",LEA,"$191,464",$0.000610,"313,785,580",Low Vol,-0.58%,-1.74%,13.96%
729,"HODL
HOdlcoin",HODL,"$188,396",$0.001215,"155,007,355",Low Vol,1.09%,-11.33%,-8.86%
730,"BITSILVER
bitSilver",BITSILVER,"$184,788",$20.95,"8,820
                        
                        
                            *",Low Vol,0.65%,1.00%,19.35%
731,"VOT
VoteCoin",VOT,"$183,723",$0.011152,"16,474,625","$14,702",-0.39%,-23.65%,-22.82%
732,"4CHN
ChanCoin",4CHN,"$183,372",$0.027352,"6,704,231",Low Vol,0.56%,15.67%,-22.85%
733,"URC
Unrealcoin",URC,"$181,153",$0.025789,"7,024,402",Low Vol,-0.04%,2.23%,26.73%
734,"PX
PX",PX,"$179,468",$0.001881,"95,399,883",Low Vol,2.85%,30.61%,64.66%
735,"ARI
Aricoin",ARI,"$177,891",$0.001268,"140,262,505",Low Vol,-1.05%,3.64%,50.04%
736,"SPRTS
Sprouts",SPRTS,"$177,299",$1.4e-07,"1,303,112,380,031
                        
                        
                            *",$664,-0.29%,-5.42%,-57.13%
737,"EMD
Emerald Crypto",EMD,"$176,575",$0.009236,"19,117,129",Low Vol,1.02%,3.29%,-1.15%
738,"RBX
Ripto Bux",RBX,"$172,920",$0.000454,"381,236,123
                        
                        
                            *",Low Vol,0.66%,-3.58%,10.98%
739,"SPACE
SpaceCoin",SPACE,"$171,586",$0.008197,"20,931,975",Low Vol,1.84%,8.57%,29.38%
740,"ACOIN
Acoin",ACOIN,"$170,734",$0.139936,"1,220,085",Low Vol,0.20%,-0.15%,6.37%
741,"KED
Darsek",KED,"$169,514",$0.012496,"13,565,039",Low Vol,0.27%,-13.13%,-9.36%
742,"EVIL
Evil Coin",EVIL,"$168,717",$0.008026,"21,020,383",Low Vol,0.27%,3.30%,10.29%
743,"TEK
TEKcoin",TEK,"$167,450",$0.000118,"1,414,054,562","$1,089",-6.68%,9.11%,33.21%
744,"MOJO
MojoCoin",MOJO,"$167,086",$0.013770,"12,133,838
                        
                        
                            *","$1,309",0.22%,-33.49%,-5.81%
745,"ICE
iDice",ICE,"$167,027",$0.106318,"1,571,013
                        
                        
                            *",Low Vol,1.66%,-32.49%,57.37%
746,"BLC
Blakecoin",BLC,"$166,021",$0.010978,"15,122,697",Low Vol,1.83%,-19.04%,128.06%
747,"JET
Jetcoin",JET,"$165,556",$0.034047,"4,862,509
                        
                        
                            *",Low Vol,0.41%,4.46%,-52.52%
748,"XPY
PayCoin",XPY,"$163,270",$0.013807,"11,824,923",$534,-1.18%,9.91%,-7.99%
749,"RED
RedCoin",RED,"$159,548",$0.002153,"74,107,896",Low Vol,-0.25%,8.39%,25.63%
750,"XLC
LeviarCoin",XLC,"$156,719",$0.015978,"9,808,320",$952,-2.17%,-46.31%,37.88%
751,"PIE
PIECoin",PIE,"$155,567",$0.009975,"15,595,179
                        
                        
                            *",Low Vol,0.33%,-3.76%,274.02%
752,"CTO
Crypto",CTO,"$147,630",$0.012136,"12,165,028",$768,0.22%,7.12%,4.02%
753,"PHS
Philosopher S...",PHS,"$146,726",$0.024396,"6,014,340
                        
                        
                            *",Low Vol,1.50%,0.24%,15.24%
754,"QCN
QuazarCoin",QCN,"$146,511",$0.024237,"6,044,911",Low Vol,-2.76%,-7.26%,21.25%
755,"FUNC
FUNCoin",FUNC,"$144,907",$0.024776,"5,848,581
                        
                        
                            *","$2,988",0.34%,13.04%,-19.40%
756,"ASAFE2
AllSafe",ASAFE2,"$143,112",$0.017822,"8,030,000
                        
                        
                            *",$943,-2.54%,-10.12%,184.15%
757,"EBCH
eBitcoinCash",EBCH,"$141,968",$0.015289,"9,285,500
                        
                        
                            *","$6,101",0.11%,0.50%,-8.16%
758,"GTC
Global Tour Coin",GTC,"$141,599",$0.004738,"29,887,402",Low Vol,-2.60%,-2.65%,11.03%
759,"CACH
CacheCoin",CACH,"$140,105",$0.033397,"4,195,132","$3,982",0.24%,-4.32%,16.28%
760,"MCRN
MACRON",MCRN,"$138,108",$0.000344,"401,421,401
                        
                        
                            *",Low Vol,8.51%,66.79%,31.03%
761,"GP
GoldPieces",GP,"$137,681",$0.112838,"1,220,161
                        
                        
                            *",Low Vol,-0.59%,4.32%,11.68%
762,"BITGOLD
bitGold",BITGOLD,"$137,181",$1524.76,"89.9694
                        
                        
                            *",$605,0.49%,3.98%,17.18%
763,"YAC
Yacoin",YAC,"$135,142",$0.001128,"119,795,670",Low Vol,-1.29%,-23.18%,-2.70%
764,"DRXNE
DROXNE",DRXNE,"$133,685",$0.002123,"62,957,840
                        
                        
                            *",Low Vol,0.34%,2.25%,-0.41%
765,"MNM
Mineum",MNM,"$133,506",$0.014148,"9,436,367",Low Vol,1.71%,13.53%,26.14%
766,"DUO
ParallelCoin",DUO,"$133,150",$0.441362,"301,680",Low Vol,-0.13%,17.46%,50.27%
767,"SCORE
Scorecoin",SCORE,"$132,963",$0.004381,"30,346,591","$1,274",-3.25%,-16.69%,-15.79%
768,"FLAX
Flaxscript",FLAX,"$132,602",$0.023750,"5,583,317",Low Vol,-1.07%,5.67%,13.94%
769,"KAYI
Kayicoin",KAYI,"$131,371",$0.000462,"284,237,183
                        
                        
                            *","$1,560",-1.52%,29.28%,-33.55%
770,"CFD
Confido",CFD,"$130,492",$0.014499,"9,000,000
                        
                        
                            *",$961,1.12%,41.10%,-30.87%
771,"ACP
AnarchistsPrime",ACP,"$130,057",$0.029593,"4,394,874","$49,460",-4.08%,-21.19%,216.96%
772,"XRA
Ratecoin",XRA,"$129,522",$0.001130,"114,640,593
                        
                        
                            *","$1,159",1.96%,-10.88%,-27.91%
773,"MARS
Marscoin",MARS,"$129,504",$0.004579,"28,279,074",Low Vol,-0.91%,15.76%,44.67%
774,"XCXT
CoinonatX",XCXT,"$129,128",$0.008137,"15,869,212",$513,0.03%,-4.62%,8.50%
775,"CJ
Cryptojacks",CJ,"$127,653",$0.000314,"406,568,581",$846,-0.72%,-21.78%,-20.39%
776,"BTPL
Bitcoin Planet",BTPL,"$127,189",$0.022917,"5,550,092",Low Vol,-1.18%,7.61%,74.03%
777,"EUC
Eurocoin",EUC,"$126,956",$0.010225,"12,416,279",Low Vol,-0.21%,-12.26%,-15.23%
778,"REE
ReeCoin",REE,"$126,659",$0.000049,"2,560,000,000",Low Vol,-0.36%,9.19%,32.12%
779,"DLC
Dollarcoin",DLC,"$126,170",$0.013855,"9,106,714",Low Vol,0.33%,1.05%,20.36%
780,"UNITS
GameUnits",UNITS,"$124,517",$0.035853,"3,472,983
                        
                        
                            *",Low Vol,4.94%,-11.58%,-1.89%
781,"BUMBA
BumbaCoin",BUMBA,"$121,973",$0.005433,"22,451,027",Low Vol,0.36%,5.66%,-8.43%
782,"CMPCO
CampusCoin",CMPCO,"$121,545",$0.000457,"266,139,722",$811,-0.75%,-1.86%,1.67%
783,"SRC
SecureCoin",SRC,"$119,829",$0.014579,"8,219,235","$1,125",-1.58%,35.36%,11.66%
784,"CNNC
Cannation",CNNC,"$118,948",$0.048023,"2,476,893",Low Vol,-0.40%,-22.56%,7.75%
785,"EOT
EOT Token",EOT,"$117,286",$0.014198,"8,260,903
                        
                        
                            *","$6,044",0.57%,6.66%,-13.96%
786,"SGR
Sugar Exchange",SGR,"$116,146",$0.033185,"3,500,000
                        
                        
                            *","$42,890",-0.74%,-13.31%,-48.08%
787,"ARCO
AquariusCoin",ARCO,"$114,812",$0.077275,"1,485,763
                        
                        
                            *",Low Vol,0.34%,3.71%,6.95%
788,"CON
PayCon",CON,"$114,769",$0.004981,"23,042,604
                        
                        
                            *",Low Vol,2.02%,-26.43%,8.78%
789,"WOMEN
WomenCoin",WOMEN,"$114,576",$0.002591,"44,220,400","$3,068",-0.29%,12.84%,-11.09%
790,"XCT
C-Bit",XCT,"$113,064",$0.000719,"157,223,250",Low Vol,-2.09%,-4.46%,9.05%
791,"ARG
Argentum",ARG,"$112,330",$0.013133,"8,553,421",Low Vol,0.24%,1.03%,12.47%
792,"PXI
Prime-XI",PXI,"$111,792",$0.006283,"17,792,783",Low Vol,0.35%,2.65%,24.94%
793,"E4ROW
E4ROW",E4ROW,"$111,717",$0.025402,"4,398,000
                        
                        
                            *",Low Vol,-3.90%,-9.25%,-72.30%
794,"HONEY
Honey",HONEY,"$111,419",$0.354856,"313,984",Low Vol,0.01%,23.87%,-4.99%
795,"PRC
PRCoin",PRC,"$111,322",$0.007135,"15,602,490",$701,0.31%,-9.76%,-9.49%
796,"BLRY
BillaryCoin",BLRY,"$110,627",$0.012303,"8,991,885",$549,0.33%,-40.96%,-11.77%
797,"VUC
Virta Unique ...",VUC,"$108,825",$0.001771,"61,463,452","$4,784",0.37%,36.75%,37.83%
798,"SLING
Sling",SLING,"$107,145",$0.099754,"1,074,095
                        
                        
                            *",Low Vol,0.33%,?,-20.40%
799,"COAL
BitCoal",COAL,"$106,967",$0.023770,"4,500,000","$1,599",-0.18%,-24.82%,135.98%
800,"NEVA
NevaCoin",NEVA,"$106,572",$0.043434,"2,453,659",Low Vol,0.57%,1.45%,26.50%
801,"VC
VirtualCoin",VC,"$105,972",$0.010530,"10,064,287",Low Vol,0.33%,?,19.64%
802,"XBTC21
Bitcoin 21",XBTC21,"$105,808",$0.133409,"793,108
                        
                        
                            *","$2,853",-4.54%,18.90%,55.36%
803,"RUPX
Rupaya",RUPX,"$105,364",$0.017275,"6,099,280",Low Vol,0.16%,-42.85%,-25.76%
804,"MRJA
GanjaCoin",MRJA,"$104,377",$0.023445,"4,451,920",Low Vol,10.93%,-31.02%,21.49%
805,"BITEUR
bitEUR",BITEUR,"$103,375",$1.28,"80,942
                        
                        
                            *","$2,861",0.50%,4.02%,5.73%
806,"IETH
iEthereum",IETH,"$103,117",$0.005734,"17,982,000
                        
                        
                            *","$3,661",0.94%,26.18%,-14.41%
807,"XCRE
Creatio",XCRE,"$102,861",$0.005013,"20,520,514
                        
                        
                            *",$840,-1.02%,17.27%,48.05%
808,"GPU
GPU Coin",GPU,"$102,677",$0.002537,"40,477,042",Low Vol,1.03%,8.98%,12.92%
809,"MAR
Marijuanacoin",MAR,"$98,998",$0.066083,"1,498,104",Low Vol,0.18%,-3.00%,19.44%
810,"QTL
Quatloo",QTL,"$96,489",$0.012500,"7,718,883",Low Vol,2.01%,-14.34%,-5.50%
811,"BAS
BitAsean",BAS,"$95,126",$0.019025,"5,000,000
                        
                        
                            *","$1,130",0.95%,-17.05%,42.25%
812,"TAJ
TajCoin",TAJ,"$93,694",$0.011733,"7,985,253",$612,-2.42%,23.97%,23.73%
813,"CAT
Catcoin",CAT,"$93,348",$0.015068,"6,195,228",$587,0.35%,7.38%,14.86%
814,"POP
PopularCoin",POP,"$92,263",$0.000027,"3,372,875,244",$880,-1.02%,29.47%,40.53%
815,"MST
MustangCoin",MST,"$91,603",$0.145322,"630,343",Low Vol,-0.43%,1.13%,17.53%
816,"CAGE
CageCoin",CAGE,"$89,839",$8.9e-07,"101,168,328,395",Low Vol,0.93%,9.98%,-92.01%
817,"IMS
Independent M...",IMS,"$86,635",$0.016136,"5,368,934",Low Vol,-1.24%,-15.88%,22.34%
818,"CNC
CHNCoin",CNC,"$86,563",$0.001785,"48,508,147",Low Vol,7.19%,?,301.46%
819,"LCP
Litecoin Plus",LCP,"$85,957",$0.120061,"715,947
                        
                        
                            *",$633,0.79%,5.44%,-8.49%
820,"VEC2
VectorAI",VEC2,"$83,080",$0.005003,"16,606,876",$540,-1.12%,2.97%,20.50%
821,"PHO
Photon",PHO,"$82,451",$0.000004,"20,460,188,404",Low Vol,0.13%,-15.27%,41.03%
822,"ICOB
ICOBID",ICOB,"$80,979",$0.000759,"106,701,874
                        
                        
                            *",Low Vol,0.97%,38.37%,36.86%
823,"$$$
Money",$$$,"$80,746",$0.001760,"45,887,218",$654,2.34%,7.82%,45.67%
824,"NRO
Neuro",NRO,"$78,534",$0.002114,"37,145,291","$1,707",1.11%,24.88%,48.64%
825,"DRM
Dreamcoin",DRM,"$78,467",$0.032032,"2,449,632
                        
                        
                            *",Low Vol,0.33%,0.70%,24.24%
826,"VTA
Virtacoin",VTA,"$77,822",$0.000015,"5,201,310,113",Low Vol,0.84%,-26.69%,159.76%
827,"SCRT
SecretCoin",SCRT,"$77,803",$0.018399,"4,228,672
                        
                        
                            *",Low Vol,0.33%,?,24.67%
828,"BIP
BipCoin",BIP,"$76,834",$0.047217,"1,627,261",Low Vol,0.34%,-3.79%,22.39%
829,"ALL
Allion",ALL,"$76,645",$0.012363,"6,199,359",Low Vol,0.71%,-0.97%,-3.17%
830,"GCC
GuccioneCoin",GCC,"$75,164",$0.003705,"20,285,537
                        
                        
                            *",Low Vol,0.84%,5.29%,30.25%
831,"MAY
Theresa May Coin",MAY,"$74,462",$0.003011,"24,728,513",Low Vol,-0.05%,21.52%,-37.03%
832,"BTQ
BitQuark",BTQ,"$73,011",$0.008055,"9,063,783",Low Vol,-2.92%,-25.48%,-30.87%
833,"HXX
Hexx",HXX,"$72,964",$0.049206,"1,482,816
                        
                        
                            *",Low Vol,0.41%,6.03%,-14.84%
834,"CRX
Chronos",CRX,"$72,632",$0.000985,"73,729,962",Low Vol,0.89%,14.99%,-5.09%
835,"611
SixEleven",611,"$71,931",$0.166953,"430,845",Low Vol,0.14%,5.34%,-0.89%
836,"300
300 Token",300,"$71,415",$238.05,"300
                        
                        
                            *",Low Vol,1.90%,-2.98%,22.27%
837,"CF
Californium",CF,"$69,026",$0.028707,"2,404,498",Low Vol,0.33%,1.01%,29.47%
838,"RBT
Rimbit",RBT,"$68,923",$0.000597,"115,499,623
                        
                        
                            *",Low Vol,0.24%,-10.93%,26.74%
839,"DRS
Digital Rupees",DRS,"$68,878",$0.000135,"510,802,961
                        
                        
                            *",Low Vol,0.27%,22.94%,51.68%
840,"XBTS
Beatcoin",XBTS,"$68,583",$0.044982,"1,524,686",Low Vol,0.49%,42.07%,195.32%
841,"ADCN
Asiadigicoin",ADCN,"$68,060",$0.002730,"24,931,054","$1,294",-0.32%,-12.25%,1.81%
842,"SPT
Spots",SPT,"$67,986",$0.003034,"22,406,021","$1,989",0.18%,-13.43%,-0.46%
843,"URO
Uro",URO,"$67,710",$0.056084,"1,207,310",Low Vol,0.33%,1.05%,24.43%
844,"XCO
X-Coin",XCO,"$67,352",$0.005438,"12,384,976
                        
                        
                            *",Low Vol,-0.79%,-1.55%,-28.43%
845,"EXN
ExchangeN",EXN,"$66,914",$0.013120,"5,100,000
                        
                        
                            *",$863,3.86%,98.78%,25.03%
846,"SH
Shilling",SH,"$66,611",$0.001688,"39,456,709
                        
                        
                            *",Low Vol,0.33%,-73.00%,-49.03%
847,"BRAT
BRAT",BRAT,"$65,781",$0.000411,"160,000,000
                        
                        
                            *",Low Vol,4.51%,16.45%,109.30%
848,"RPC
RonPaulCoin",RPC,"$65,250",$0.072930,"894,691",Low Vol,0.31%,-0.98%,22.84%
849,"TOR
Torcoin",TOR,"$63,415",$0.200568,"316,179",Low Vol,-0.37%,-6.12%,1.61%
850,"SFC
Solarflarecoin",SFC,"$62,084",$0.004408,"14,083,450","$1,670",-0.70%,27.54%,46.84%
851,"EBTC
eBTC [OLD]",EBTC,"$61,614",$0.002996,"20,564,300
                        
                        
                            *",$963,0.91%,-25.17%,-6.40%
852,"CPN
CompuCoin",CPN,"$61,494",$0.003135,"19,615,019",Low Vol,0.64%,-9.87%,-18.00%
853,"GPL
Gold Pressed ...",GPL,"$59,570",$0.232218,"256,527",Low Vol,-0.20%,-0.63%,-8.52%
854,"DIBC
DIBCOIN",DIBC,"$58,390",$0.011678,"5,000,000
                        
                        
                            *",Low Vol,-0.73%,-4.69%,-15.07%
855,"SOIL
SOILcoin",SOIL,"$58,374",$0.010237,"5,702,048",Low Vol,0.26%,-0.17%,13.42%
856,"GLT
GlobalToken",GLT,"$57,682",$0.002215,"26,039,799",Low Vol,0.32%,-15.85%,-3.74%
857,"BSC
BowsCoin",BSC,"$55,364",$0.009975,"5,550,102",Low Vol,0.33%,-0.87%,25.64%
858,"ATX
Artex Coin",ATX,"$55,111",$0.002934,"18,781,750",Low Vol,0.14%,-28.30%,-25.07%
859,"KURT
Kurrent",KURT,"$54,150",$0.005459,"9,919,485",Low Vol,-1.63%,4.72%,-2.90%
860,"BRAIN
Braincoin",BRAIN,"$53,870",$0.005337,"10,094,424
                        
                        
                            *",$582,0.68%,-15.54%,5.31%
861,"CWXT
CryptoWorldX ...",CWXT,"$50,742",$0.000851,"59,630,200
                        
                        
                            *",Low Vol,0.45%,2.06%,-1.99%
862,"MND
MindCoin",MND,"$50,131",$0.003996,"12,546,625",Low Vol,0.32%,1.19%,17.07%
863,"CESC
CryptoEscudo",CESC,"$48,904",$0.000339,"144,105,100",$530,-4.82%,-0.99%,11.83%
